id,author_name,country
8331,Collen Reilly,Port Moresby
8332,Lyndsey Collins,Podgorica
8333,Kasha Watsica,Lilongwe
8334,Dwight Connelly,Vientiane
8335,Minh Koelpin,Beijing
8336,Sydney Schaden,Manama
8337,Carol Labadie,Dublin
8338,Wilfredo Streich,Nassau
8339,Sophia Braun,Vatican City
8340,Rashad Watsica,Seoul
8341,Claris Mraz,Berlin
8342,Maye Rowe,Castries
8343,Victorina Russel,Moscow
8344,Tomas Nitzsche,Tegucigalpa
8345,Ayanna Langosh,Dushanbe
8346,Su Smith,Baku
8347,Janessa Frami,Muscat
8348,Austin Hills,Riga
8349,Gavin Gutkowski,Luanda
8350,Kyung Gutmann,Brussels
8351,Shay Herman,Dublin
8352,Donnie Stroman,Guatemala City
8353,Marc Blanda,Lisbon
8354,Emmanuel Blanda,Athens
8355,Wade Kris,Lisbon
8356,Ezekiel Ferry,Belgrade
8357,Leo Mayer,Washington D.C.
8358,Bradley Baumbach,Khartoum
8359,Toshia Senger,Dakar
8360,Marinda Johns,Ouagadougou
8361,Linwood Kassulke,Athens
8362,Deetta Kreiger,Moscow
8363,Jeff Schmitt,Colombo
8364,Ross Yundt,Luxembourg
8365,Richie Kertzmann,Doha
8366,Bernard Sawayn,Paris
8367,Joye Heathcote,Wellington
8368,Stasia Dach,Prince
8369,Kesha Heaney,Niamey
8370,Vannessa Rohan,Kuala Lumpur
8371,Isaiah Roberts,Jakarta
8372,Federico Kilback,Quito
8373,Horacio Dickinson,Jerusalem
8374,Levi Wisoky,Tarawa Atoll
8375,Randolph Grimes,Santo Domingo
8376,Horace Frami,Kuala Lumpur
8377,Shawn Maggio,Abuja
8378,Keely Labadie,Beirut
8379,Tora Mills,San Marino
8380,Kenton Metz,Buenos Aires
8381,Cary Schulist,Brussels
8382,Tod Tillman,Tallinn
8383,Hung Feeney,Nuku'alofa
8384,Roxana Reilly,Thimphu
8385,Shantell Lakin,Porto-Novo
8386,Blake Fisher,Suva
8387,Stewart VonRueden,Libreville
8388,Janise Crona,Vilnius
8389,Hosea Kling,Bratislava
8390,Ozie Grady,Kyiv
8391,Felicidad Mertz,Tegucigalpa
8392,Herschel Shields,Nuku'alofa
8393,Lynn Adams,London
8394,Rashida Schmeler,Prague
8395,Augustus Graham,Damascus
8396,Newton Gottlieb,Zagreb
8397,Lera Weissnat,Copenhagen
8398,Rubi Hoeger,Ouagadougou
8399,Louvenia Gutkowski,Port Moresby
8400,Quinton Schmeler,Basseterre
8401,Maryann Russel,Harare
8402,Khalilah Grady,Taipei
8403,Tonja Becker,Phnom Penh
8404,Grant Rutherford,Roseau
8405,Joesph Gleason,San Marino
8406,Hugo Kreiger,Banjul
8407,Vito Price,Belgrade
8408,Isaiah Harber,Vatican City
8409,Ashlyn Zemlak,Algiers
8410,Ira Prosacco,Tashkent
8411,Lavada Hartmann,Port-of-Spain
8412,Dwain Gerlach,Helsinki
8413,Sona Kassulke,Lima
8414,Alessandra Abshire,Bamako
8415,Norris Batz,Montevideo
8416,Kathy Nienow,Doha
8417,Rodrick Johnston,Managua
8418,Rubie Daugherty,Panama City
8419,Everette Labadie,Tarawa Atoll
8420,Cordell Auer,Panama City
8421,Paul Hammes,Bridgetown
8422,Naomi O'Reilly,Maseru
8423,Elouise Grant,Harare
8424,Tyron Hoppe,Belgrade
8425,Art Roob,Thimphu
8426,Anna Gerhold,Nouakchott
8427,Marlo D'Amore,Skopje
8428,Maurice Goodwin,Santo Domingo
8429,Earlene Grimes,Pristina
8430,Jean Rowe,Porto-Novo
8431,Floyd Stamm,Andorra la Vella
8432,Lucien Skiles,Kingston
8433,Fred Bechtelar,Sarajevo
8434,Annabel Kuhn,Bangkok
8435,Libby Johnston,Abuja
8436,Leandro Rutherford,Apia
8437,Timmy Conn,Kingstown
8438,Mercy Stroman,Djibouti
8439,Rodrick Runolfsson,Podgorica
8440,Pei Heidenreich,Tirana
8441,Gaynelle Becker,Beijing
8442,Haywood McCullough,Djibouti
8443,Antonio Frami,Abu Dhabi
8444,Alfonzo Hickle,Saint George's
8445,Yael Jerde,Vaiaku village
8446,Benedict Breitenberg,Honiara
8447,Derrick Corkery,Abu Dhabi
8448,Gilbert Wisozk,Maseru
8449,Casey Bins,Antananarivo
8450,Sherika Fritsch,Tunis
8451,Britni Barrows,Mexico City
8452,Mauro Bartoletti,Washington D.C.
8453,Trent Grant,Lusaka
8454,Catherine Bednar,Manama
8455,Alysia Botsford,Valletta
8456,Lavern Bergnaum,Manama
8457,Otha Larson,Bandar Seri Begawan
8458,Marcelo Schiller,Caracas
8459,Edda Gleason,Victoria
8460,Soraya Dickinson,Reykjavik
8461,Stephen Lesch,Copenhagen
8462,Delora Howell,Dublin
8463,Justin VonRueden,Bridgetown
8464,Angel Johnston,Hanoi
8465,Ray Gorczany,Kingstown
8466,Jake Feest,Conakry
8467,Renita Dicki,Canberra
8468,Dexter Raynor,Harare
8469,India McClure,Antananarivo
8470,Denis Williamson,Phnom Penh
8471,Sheryl Luettgen,Dakar
8472,Celina Harber,Sanaa
8473,Margherita Rogahn,Bern
8474,Denver Friesen,Santiago
8475,Benedict O'Keefe,Buenos Aires
8476,Mariah Zemlak,Maseru
8477,Paulette Simonis,Saint George's
8478,Felix Beatty,Sarajevo
8479,Doug Larkin,Rabat
8480,Lionel Koch,Sarajevo
8481,Art Wehner,Moroni
8482,Chet Murphy,Rabat
8483,Myriam Weissnat,Baghdad
8484,Jimmy Jacobson,Tunis
8485,Vince Mills,Paramaribo
8486,Lolita Kuhn,Djibouti
8487,Tony Stroman,Ljubljana
8488,Fritz Reilly,Pyongyang
8489,Jermaine Morissette,Doha
8490,Shantae Mayert,Vaiaku village
8491,Damian Oberbrunner,Ottawa
8492,Thurman Schroeder,Kuwait City
8493,Guy Gulgowski,Caracas
8494,Lulu Wisozk,Athens
8495,Reginald Miller,Abuja
8496,Angella King,Dakar
8497,Lynette Ortiz,Palikir
8498,Agustin O'Keefe,Luxembourg
8499,Charles Rempel,Niamey
8500,Laverne Moore,Conakry
8501,Ozzie Ernser,Bujumbura
8502,Tari Kerluke,Baghdad
8503,Evelina Vandervort,Managua
8504,Carmon Feeney,Budapest
8505,Aron Lehner,Apia
8506,Devin Kozey,Valletta
8507,Carin VonRueden,Monaco
8508,Jame Johnston,Vilnius
8509,Fritz Aufderhar,Majuro
8510,Sara Hessel,Bangkok
8511,Ryan Romaguera,Freetown
8512,Ned MacGyver,Sanaa
8513,Eugene Graham,Muscat
8514,Thaddeus Goldner,Prince
8515,Patricia Krajcik,Baghdad
8516,Pat Fahey,Havana
8517,Eryn Kulas,Conakry
8518,Lili Cruickshank,Nassau
8519,Modesto Lakin,Majuro
8520,Danilo Kunde,Ulaanbaatar
8521,Allegra Schoen,Dushanbe
8522,Wes Schuster,Doha
8523,Arnoldo White,N'Djamena
8524,Hermila Lockman,Bujumbura
8525,Melita Cummerata,Phnom Penh
8526,Eustolia Adams,Ulaanbaatar
8527,Laura Jacobi,Algiers
8528,Debi Bogisich,Tripoli
8529,Toby Reichel,Monrovia
8530,Stanton Huels,San Jose
8531,Danilo Beer,Managua
8532,Dovie Stiedemann,Santo Domingo
8533,Beverly Gleichner,Wellington
8534,Laree Oberbrunner,N'Djamena
8535,Junior Lueilwitz,Jerusalem
8536,Lucio Schmidt,Majuro
8537,Kristal Collins,Damascus
8538,Lorene Treutel,Basseterre
8539,Kirk Zemlak,Oslo
8540,Olive Herzog,N'Djamena
8541,Belinda Hilll,Budapest
8542,Kurt Streich,Saint George's
8543,Giuseppe VonRueden,Dar es Salaam
8544,Charline Ward,Bishkek
8545,Andre Bradtke,Moroni
8546,Buford Maggio,Colombo
8547,Stewart Nolan,Port Moresby
8548,Lasonya Roberts,Montevideo
8549,Bennie Russel,Managua
8550,Stacia Carter,Sarajevo
8551,Benny Heidenreich,Tarawa Atoll
8552,Kerry Friesen,Antananarivo
8553,Jesse Hartmann,Yaounde
8554,Man Friesen,Stockholm
8555,Pierre Hartmann,Baku
8556,Reid Price,Phnom Penh
8557,Lavone Ankunding,Kabul
8558,Zetta Rogahn,Budapest
8559,Martin Feeney,Melekeok
8560,Wendell Wunsch,Minsk
8561,Santo Jacobi,Vatican City
8562,Fermin Kemmer,Bratislava
8563,Kalyn Rowe,Minsk
8564,Tommy Lindgren,Reykjavik
8565,Levi Conroy,Valletta
8566,Lauralee Rohan,Saint John's
8567,Carmelia Sporer,Mexico City
8568,Margarito Green,Quito
8569,Rubi Schneider,Copenhagen
8570,Casie Kemmer,Vatican City
8571,Joe Schumm,Managua
8572,Jordan Rippin,Addis Ababa
8573,Tamesha Stoltenberg,Yerevan
8574,Huey Harris,Vaduz
8575,Leandra Kerluke,Malabo
8576,Jerome Beahan,Lima
8577,Florentino Bernhard,Mbabane
8578,Sana Cummerata,Port Louis
8579,Edra Schowalter,Caracas
8580,Dolly Sanford,Addis Ababa
8581,Granville Ledner,Bangkok
8582,Tory Marks,Kuala Lumpur
8583,Lisha Hilpert,Ouagadougou
8584,Teodoro Morissette,Addis Ababa
8585,Erna Kuhlman,Vilnius
8586,Fred Murazik,Andorra la Vella
8587,Francisco Barrows,Tirana
8588,Kymberly Schumm,Apia
8589,Bradford Schuster,Khartoum
8590,Sammy Harvey,Maseru
8591,Dorinda Walsh,Bissau
8592,Deja Dicki,Andorra la Vella
8593,Domingo Ullrich,Monaco
8594,Julieta Cole,Dublin
8595,Elva Ernser,Saint George's
8596,Roosevelt Kling,Skopje
8597,Meg Stehr,Bridgetown
8598,Kazuko Graham,Banjul
8599,Kenia Rodriguez,Luxembourg
8600,Keira Turcotte,Tokyo
8601,Leonardo Hane,Jerusalem
8602,Alissa Hettinger,Abu Dhabi
8603,Issac Jones,Dili
8604,Todd Emard,Dublin
8605,Long Huels,Dili
8606,Luis Ward,Niamey
8607,Latisha Keeling,Windhoek
8608,Louis Hackett,Vatican City
8609,Louie Lind,Lusaka
8610,Lashawna Bergstrom,Georgetown
8611,Miguel Cormier,Pyongyang
8612,Larraine Rau,Palikir
8613,Eugenio Abbott,Sofia
8614,Zack Kiehn,Ljubljana
8615,Kurt Strosin,Bamako
8616,Miranda Bahringer,Zagreb
8617,Jerald Kautzer,Vaduz
8618,Teddy Mann,Luanda
8619,Aliza Kautzer,Porto-Novo
8620,Keren Kohler,Vaduz
8621,Gertude Hane,Islamabad
8622,Lorri Rau,Asuncion
8623,Rayna Towne,Maseru
8624,Drew Walker,Paris
8625,Ken Jacobs,Tunis
8626,Damian Bradtke,Ouagadougou
8627,Randa Leuschke,Sofia
8628,Queenie Hessel,Dar es Salaam
8629,Jana Grady,Jerusalem
8630,Deandre Hettinger,Nouakchott
8631,Eusebio Brakus,Freetown
8632,Paula Connelly,N'Djamena
8633,Pedro Farrell,Brasilia
8634,Clemente Murazik,Buenos Aires
8635,Rueben MacGyver,Dar es Salaam
8636,Fredric Monahan,Dakar
8637,Jasmine Kub,New Delhi
8638,Ervin Reinger,Beijing
8639,Mikki Stoltenberg,Athens
8640,Christia Abbott,Nassau
8641,Vonda Mills,San Marino
8642,Don Medhurst,Vaduz
8643,Elisabeth Jacobi,Skopje
8644,Leland Miller,Podgorica
8645,Chad Kertzmann,Dar es Salaam
8646,Johna Anderson,Porto-Novo
8647,Reggie Dicki,Andorra la Vella
8648,Wendi Stiedemann,Honiara
8649,Dagny Kertzmann,Tarawa Atoll
8650,Ramiro Prosacco,Doha
8651,Lavon Jast,Ashgabat
8652,Elijah Miller,Tallinn
8653,Ricky Murphy,Monrovia
8654,Deloris Lind,Niamey
8655,Silvana Reichel,Lusaka
8656,Mike Cummings,Athens
8657,Ula Ankunding,Bratislava
8658,Joshua Bruen,Lima
8659,Romona McCullough,Moroni
8660,Barbie Nader,Banjul
8661,Raphael Kuvalis,Dublin
8662,Dewey Swift,Sofia
8663,Marti Klocko,Caracas
8664,Le Rau,Nicosia
8665,Major Wolff,Dili
8666,Ken Rohan,Lima
8667,Emilio Huels,Kathmandu
8668,Peter Koepp,Lusaka
8669,Cheree Hansen,N'Djamena
8670,Neda Kub,Ouagadougou
8671,Guadalupe Smitham,Ottawa
8672,Danae Haley,Abu Dhabi
8673,Eleonora Muller,Vaduz
8674,Freeman Kuvalis,Pristina
8675,Jude Mann,Bratislava
8676,Somer Heathcote,Porto-Novo
8677,Henry O'Keefe,Zagreb
8678,Ronnie Rodriguez,Port Louis
8679,Tawny Predovic,Kyiv
8680,Joseph Gislason,Lome
8681,Mitchell Hane,Santo Domingo
8682,Nathan Hane,Tirana
8683,Lyle Rempel,Suva
8684,Leonora Hettinger,San Marino
8685,Corey Schaden,Port Moresby
8686,Rodrigo Kutch,Rabat
8687,Lourie Waelchi,Ouagadougou
8688,Mike O'Kon,Monrovia
8689,Delphia Murray,Podgorica
8690,Fidela Botsford,Yaounde
8691,Miquel Mante,Santo Domingo
8692,Gayla D'Amore,Kabul
8693,Demetra Keeling,Honiara
8694,Ellan Labadie,Sarajevo
8695,Darcey Parker,Tarawa Atoll
8696,Marcel Armstrong,Port-of-Spain
8697,Hiedi Shanahan,San Jose
8698,Christene Lehner,Male
8699,Bud McKenzie,Doha
8700,Antonio Labadie,Luxembourg
8701,Retta Wilkinson,Managua
8702,Sharlene Swift,Ljubljana
8703,Francisco Yundt,Nouakchott
8704,Laurence Rutherford,Damascus
8705,Kristle Quitzon,Kabul
8706,Glen Walsh,Sanaa
8707,Cherri Trantow,Yerevan
8708,Billie Howell,Seoul
8709,Jonathan Kilback,Havana
8710,Elijah Corwin,Victoria
8711,Ressie Deckow,Panama City
8712,Yolanda Stark,Tarawa Atoll
8713,Shantay Grant,Nuku'alofa
8714,Riley Reilly,Kyiv
8715,Sherley Jacobs,Roseau
8716,Micha Wilkinson,Windhoek
8717,Georgine O'Kon,San Jose
8718,Eddie Boyer,Malabo
8719,Alice Sauer,Lome
8720,Brock Lueilwitz,Tallinn
8721,Kelley Kuhic,Podgorica
8722,Damian Reynolds,Copenhagen
8723,Neomi Jast,Amman
8724,Sung Pacocha,Libreville
8725,Alfonzo Cormier,Hanoi
8726,Chong West,Kyiv
8727,Isidro Reinger,Belmopan
8728,Ione Runte,Madrid
8729,Enrique Schulist,San Salvador
8730,Cyndy Zulauf,Port Louis
8731,Russell Dooley,Maputo
8732,Forrest Dibbert,Wellington
8733,Lora Tromp,Copenhagen
8734,Lezlie Schmeler,Dakar
8735,Heike Schaefer,San Marino
8736,Huey Feest,Copenhagen
8737,Shelli Klein,Bujumbura
8738,Fausto Emmerich,Paramaribo
8739,Avery Schumm,Luanda
8740,Williams Boyer,Astana
8741,Hilaria Johns,Lusaka
8742,Cortney Schulist,Dublin
8743,Takisha Kihn,Singapore
8744,Shara Smith,San Salvador
8745,Cheyenne Maggio,Riyadh
8746,Arnold Robel,Tehran
8747,Orval Cormier,San Jose
8748,Bud Haag,Brussels
8749,Maximina Wehner,Brazzaville
8750,Leonia Erdman,New Delhi
8751,Sandra Kutch,Lima
8752,Austin Treutel,Vienna
8753,Nick Abbott,Niamey
8754,Carrol Metz,Mexico City
8755,Trent Simonis,Santo Domingo
8756,Margart Zulauf,Abu Dhabi
8757,Echo Bartell,San Marino
8758,Justin Hansen,Port-of-Spain
8759,Scarlet Runolfsson,Castries
8760,Jared Mills,Luanda
8761,Muoi O'Conner,Kathmandu
8762,Theo Bartoletti,Tegucigalpa
8763,Delmar Hodkiewicz,Montevideo
8764,Theresa Littel,Tashkent
8765,Michel Streich,Lisbon
8766,Lilian Douglas,Apia
8767,Del Gottlieb,Baghdad
8768,Chloe Waelchi,Managua
8769,Emmanuel Berge,Prince
8770,Lashay O'Connell,Tbilisi
8771,Pasquale Schinner,Harare
8772,Darrell McClure,Madrid
8773,Lou Hilll,Kabul
8774,Emiko Dooley,Lisbon
8775,Claude Dickinson,Kuwait City
8776,Jerrold Mraz,Seoul
8777,Rayford Toy,Rabat
8778,Jerrell Gulgowski,Niamey
8779,Bernadette Kunze,Washington D.C.
8780,Susannah Runte,Bandar Seri Begawan
8781,Sheryl Huels,Lilongwe
8782,Ryan Walker,Vilnius
8783,Colette Stamm,Ljubljana
8784,Jeri Koepp,Paris
8785,Erick Parisian,Bern
8786,Ermelinda Johns,Sao Tome
8787,Tyrell Yost,Honiara
8788,Terence Mohr,Copenhagen
8789,Rubi Corwin,Nouakchott
8790,Billie Hane,Caracas
8791,Clint Moen,Tashkent
8792,Kaley Macejkovic,Apia
8793,Lynelle Parisian,Kingstown
8794,Edwin Krajcik,Accra
8795,Fermin Ward,Paris
8796,Joana Block,Brazzaville
8797,Ardell Stamm,Doha
8798,Kelsi Hagenes,Addis Ababa
8799,Jacinto Hirthe,Managua
8800,Carmelo Upton,Taipei
8801,Austin Bode,Bratislava
8802,Thresa Kshlerin,Mexico City
8803,Edythe Donnelly,Ulaanbaatar
8804,Reinaldo Walker,Helsinki
8805,Yong Zulauf,Bandar Seri Begawan
8806,Corene Hyatt,Managua
8807,Angila Stoltenberg,Vaduz
8808,Colette Jaskolski,New Delhi
8809,Wonda Herman,San Jose
8810,Richard Bashirian,Porto-Novo
8811,Elina Bosco,Abuja
8812,Esther Beer,Bujumbura
8813,Marcelene Blanda,Asmara
8814,Kaylene Aufderhar,Helsinki
8815,Roy Gislason,Juba
8816,Darryl Wisoky,Ulaanbaatar
8817,Benton Davis,Bamako
8818,Teressa Wyman,Vaiaku village
8819,Maisha Torp,Yerevan
8820,Talisha Muller,Vienna
8821,Olevia Nitzsche,Tbilisi
8822,Elenor Rempel,Accra
8823,Muoi Reichel,Conakry
8824,Luciano McKenzie,Bridgetown
8825,Wyatt Greenfelder,Dili
8826,Sydney Greenholt,Lima
8827,Christine Torp,Malabo
8828,Tamica McKenzie,Bujumbura
8829,Liane Turcotte,Vaiaku village
8830,Joann White,Bujumbura
8831,Willa Cormier,Accra
8832,Rogelio Howell,Baghdad
8833,Carman Keeling,Basseterre
8834,Miguel O'Hara,Castries
8835,Shella Stroman,Prague
8836,Rigoberto Hamill,Lima
8837,Dyan Schuster,Prince
8838,Odell Connelly,Chisinau
8839,Noah Douglas,San Jose
8840,Leontine Boyle,Kinshasa
8841,Colene Howe,Madrid
8842,Lorna Blanda,Caracas
8843,Pearline Conn,San Salvador
8844,Babara Nader,Mogadishu
8845,Ellie Rippin,Suva
8846,Henry Leuschke,Saint John's
8847,Landon Collins,Gaborone
8848,Hubert Lebsack,Banjul
8849,Maudie Keebler,Bern
8850,Humberto Hansen,Brasilia
8851,Ivory Von,Dakar
8852,Horacio Rodriguez,Helsinki
8853,Christopher Orn,Tbilisi
8854,Greg Olson,Bogota
8855,Yvonne Daniel,Kingston
8856,Annamarie Schulist,Managua
8857,My Brown,Andorra la Vella
8858,Ted Pfeffer,Brussels
8859,Shelli Orn,San Marino
8860,Bruce Torp,Lusaka
8861,Caleb Jenkins,Warsaw
8862,Carlos Mann,Tripoli
8863,Mel Klein,Montevideo
8864,Princess Dietrich,Bratislava
8865,Anna Tromp,Budapest
8866,Theron Nikolaus,Panama City
8867,Carlotta Schneider,Conakry
8868,Chara Dicki,Juba
8869,Lashawn Williamson,Cairo
8870,Molly Huels,Ottawa
8871,Doreen Kerluke,Sanaa
8872,Clement Hahn,Bratislava
8873,Sebrina Green,Windhoek
8874,Elton Feeney,Havana
8875,Marguerite Bergstrom,Astana
8876,Tonja McCullough,Asmara
8877,Lauri Friesen,Quito
8878,Melvin Heaney,Georgetown
8879,Corliss Moore,Brussels
8880,Rolande Pollich,Riga
8881,Oliva Mante,Sanaa
8882,Sau Williamson,Ulaanbaatar
8883,Alane Mills,Bujumbura
8884,Zoraida Moore,Yerevan
8885,Gerald Lehner,Tehran
8886,Trista Stanton,Rome
8887,Fletcher O'Keefe,Vientiane
8888,Myles Upton,Addis Ababa
8889,Cathy Huel,Malabo
8890,Bo Zieme,Kathmandu
8891,Alexis O'Conner,Tarawa Atoll
8892,Anita Moore,Cairo
8893,Kevin Kutch,Bucharest
8894,Tran Nader,Beirut
8895,Maybell Weissnat,Budapest
8896,Johnsie Gutmann,Maputo
8897,Franklyn DuBuque,Beijing
8898,Ferdinand McGlynn,Warsaw
8899,Dane Lang,Windhoek
8900,Jena Pfeffer,Dublin
8901,Kala Will,Banjul
8902,Eunice Heathcote,Budapest
8903,Thomas Schimmel,Monrovia
8904,Van Hilll,Suva
8905,Eusebia Terry,Asuncion
8906,Dena Mante,Melekeok
8907,Julio Dickinson,Djibouti
8908,Merna Muller,Nuku'alofa
8909,Luis Kessler,Tunis
8910,Theodore Price,Tashkent
8911,Lucas Renner,Honiara
8912,Ute Stark,Mogadishu
8913,Jospeh Witting,Copenhagen
8914,Meda Hickle,Nicosia
8915,Marva Ledner,Reykjavik
8916,Trey Stroman,Managua
8917,Sherell Pouros,Budapest
8918,Gabriela Purdy,Riga
8919,Berry Wintheiser,Kuala Lumpur
8920,Louis Schulist,Luanda
8921,Nolan Bradtke,Ulaanbaatar
8922,Danika Bosco,Luanda
8923,Samuel Hermann,Pristina
8924,Charlene Huels,Ashgabat
8925,Anne Wolf,Riga
8926,Lavonia Keeling,Vientiane
8927,Rosella Reichel,Bangkok
8928,Annemarie Schimmel,Caracas
8929,Hugh Effertz,Santiago
8930,Brandie Walsh,Port Moresby
8931,Valeria Beahan,Nicosia
8932,Mitsuko Buckridge,Guatemala City
8933,Donald Morissette,Brazzaville
8934,Lucio Murphy,Belgrade
8935,Quinton Lebsack,Antananarivo
8936,Nohemi Wuckert,Kabul
8937,Jerry Toy,Accra
8938,Jamel Bailey,Canberra
8939,Dale Feest,Lisbon
8940,Stacey Prosacco,Washington D.C.
8941,Rigoberto Murray,Palikir
8942,Donte Hahn,Nassau
8943,Elda McDermott,Niamey
8944,Michele Hartmann,Honiara
8945,Willodean Bogan,San Jose
8946,Gary Reynolds,Mexico City
8947,Noemi Wiegand,Addis Ababa
8948,Allan Ernser,Montevideo
8949,Vivien Pfannerstill,Castries
8950,Hollis Steuber,Valletta
8951,Rocco Cassin,Quito
8952,Sheron Crooks,Vientiane
8953,Jesus Denesik,Jerusalem
8954,Sammie Jacobi,Bratislava
8955,Dina Wiegand,Riyadh
8956,Coleman Renner,Tripoli
8957,Svetlana Muller,Cairo
8958,Tia Kozey,Beijing
8959,Cayla Oberbrunner,Ottawa
8960,Hershel Vandervort,Suva
8961,Jerrell Legros,Bern
8962,Dinorah Hamill,Andorra la Vella
8963,Emmanuel Gulgowski,Minsk
8964,Ernest Maggio,Tbilisi
8965,Deloris Schoen,Sanaa
8966,Katherina Mertz,Moscow
8967,Vicky Stiedemann,Bandar Seri Begawan
8968,Normand Huels,Taipei
8969,Sheree Cartwright,Guatemala City
8970,Clay Ortiz,Abu Dhabi
8971,Yong Ernser,Luanda
8972,Jewell Hammes,Rome
8973,Dinorah Johnson,Monrovia
8974,Orval Dietrich,Port Louis
8975,Kory Kihn,Nairobi
8976,Will Christiansen,Tokyo
8977,Kermit O'Keefe,Vientiane
8978,Dimple Koch,Buenos Aires
8979,Berry Daniel,Asuncion
8980,Rigoberto Schuppe,Dublin
8981,Ali Davis,Beijing
8982,Danilo Johns,Washington D.C.
8983,Avelina Quitzon,Kuala Lumpur
8984,Antonio Waters,Kigali
8985,Lucien Will,Ouagadougou
8986,Elijah Huel,Dushanbe
8987,Ashleigh Jerde,Addis Ababa
8988,Trenton Cormier,Phnom Penh
8989,Chester West,Lisbon
8990,Jacquelin Rowe,Abu Dhabi
8991,Janeth Rolfson,Berlin
8992,Floretta Gibson,Tirana
8993,Melvina Deckow,Washington D.C.
8994,Kent Johns,Tallinn
8995,Monroe Wolff,Harare
8996,Craig Pfannerstill,San Marino
8997,Issac Fadel,Buenos Aires
8998,Solange Frami,Tunis
8999,Alexa Kiehn,Honiara
9000,Phillip Hilpert,Nicosia
9001,Vernon Lubowitz,Stockholm
9002,Brandi Hyatt,Brazzaville
9003,Colton Zemlak,Gaborone
9004,Jacinto Mante,Sofia
9005,Chet Smitham,Male
9006,Ofelia Skiles,Beirut
9007,Jeff Smitham,Bamako
9008,Mack Satterfield,Paramaribo
9009,Emil Hickle,Beijing
9010,Fatima Cole,Vatican City
9011,Lyman Pacocha,Cairo
9012,Sona Kreiger,Astana
9013,Randal Runte,Monrovia
9014,Pedro Erdman,Pyongyang
9015,Clinton Anderson,Banjul
9016,Emanuel Harris,Kabul
9017,Keith Lindgren,Mexico City
9018,So Conn,Juba
9019,Lashay Cartwright,Tashkent
9020,Nidia Bauch,Saint George's
9021,Arden Thompson,Stockholm
9022,Horacio Bayer,Kathmandu
9023,Van Langworth,Porto-Novo
9024,Holly Medhurst,Bissau
9025,Ambrose Kreiger,Saint John's
9026,Frankie Jacobson,Porto-Novo
9027,Deana Bode,Pristina
9028,Matthew Hagenes,Asmara
9029,Chara Auer,Dakar
9030,Kelly Wilkinson,Berlin
9031,Wava Kautzer,Belmopan
9032,Josefina Nitzsche,Banjul
9033,Anthony Heidenreich,San Jose
9034,Von Gulgowski,Beijing
9035,Noble Ebert,Rabat
9036,Lizbeth Friesen,Porto-Novo
9037,Eartha O'Reilly,Mexico City
9038,Pandora Hackett,Suva
9039,Suzann Dare,Banjul
9040,Chanelle Bailey,Juba
9041,Ike Cruickshank,Abuja
9042,Phillis McClure,Seoul
9043,Katrice Kulas,Dushanbe
9044,Francisco Sanford,Paramaribo
9045,Rigoberto Greenfelder,Palikir
9046,Jerrod Hoeger,Mbabane
9047,Rochelle Weissnat,Astana
9048,Janna Sawayn,Saint John's
9049,Emilio Schowalter,Banjul
9050,Lin Maggio,Colombo
9051,Ossie Predovic,Basseterre
9052,Gladis Rogahn,Male
9053,Alta Ratke,Tallinn
9054,Stanford VonRueden,Kingstown
9055,Winford Flatley,Singapore
9056,Irvin Feil,Santiago
9057,Ashli Murray,San Jose
9058,Ellsworth Schulist,Baghdad
9059,Irma Buckridge,Abu Dhabi
9060,Madelene Miller,Porto-Novo
9061,Birgit Kerluke,Vientiane
9062,Exie Mraz,Stockholm
9063,Otis Konopelski,Suva
9064,Mana Jenkins,Kigali
9065,Elvis Lesch,Dar es Salaam
9066,Lynwood Veum,Luxembourg
9067,Kylie Beier,Luxembourg
9068,Noriko Daniel,London
9069,Marlin Wehner,Tbilisi
9070,Ricky Runolfsdottir,Podgorica
9071,Ethel Lindgren,Asmara
9072,Merlin Ziemann,Tarawa Atoll
9073,Casey Walker,Santo Domingo
9074,Rhoda Towne,Kingston
9075,Reid Block,Saint George's
9076,Robert DuBuque,Copenhagen
9077,Eugenio Stoltenberg,Warsaw
9078,Hilario VonRueden,Tarawa Atoll
9079,Mitzie Trantow,Palikir
9080,Ron Huels,Muscat
9081,Corey Muller,Moscow
9082,Vicente Brown,Bridgetown
9083,Dario Kirlin,Nuku'alofa
9084,Kala Hettinger,Stockholm
9085,Reta Pagac,Belmopan
9086,Walter Dibbert,Prince
